any_restatement,restatement_fraud,restatement_error,restatement_other,restatement_accrules,restatement_chng_netincome,restatement_neg_chng_netincome,gvkey,fyear,cboard,supermajor,ppill,goldenparachute,eindex,sum_own,tobins_q,ln_q,ln_at,debt_ratio,capex,rd_to_at_zero,rd_to_sales_zero,rd_missing,sum_own_sq,return_on_asset,stkname,instown_perc,sector
0,0,0,0,0,0,0,11600,2012,1,1,0,0,4,8.998,1.177442,.163344,7.537855,.2842235,.0168884,0,0,1,80.964,.0615588,"WORTHINGTON INDUSTRIES INC",.5762075,"Steel Works Etc"
0,0,0,0,0,0,0,11600,2013,1,1,0,0,4,9.05,1.757539,.5639147,7.576024,.2670908,.0228556,0,0,1,81.9025,.0699395,"WORTHINGTON INDUSTRIES INC",.5452693,"Steel Works Etc"
0,0,0,0,0,0,0,11600,2014,1,1,0,0,4,9.74,1.781402,.5774008,7.73909,.2901631,.0310654,0,0,1,94.86759,.0658863,"WORTHINGTON INDUSTRIES INC",.5459552,"Steel Works Etc"
0,0,0,0,0,0,0,11600,2015,1,1,0,0,4,10.069,1.467436,.3835164,7.642592,.3216774,.0461623,0,0,1,101.3848,.0368248,"WORTHINGTON INDUSTRIES INC",.4999445,"Steel Works Etc"
0,0,0,0,0,0,0,11600,2016,1,1,0,0,4,10.462,1.721094,.5429599,7.632282,.2827346,.0470192,0,0,1,109.4534,.0696376,"WORTHINGTON INDUSTRIES INC",.5862553,"Steel Works Etc"
0,0,0,0,0,0,0,11600,2017,1,1,0,0,4,10.403,1.709514,.5362093,7.751623,.2488277,.029409,0,0,1,108.2224,.0879504,"WORTHINGTON INDUSTRIES INC",.5056697,"Steel Works Etc"
0,0,0,0,0,0,0,11600,2018,1,1,0,0,4,10.315,1.703411,.532633,7.871612,.2862048,.0290214,0,0,1,106.3992,.0742982,"WORTHINGTON INDUSTRIES INC",.4837919,"Steel Works Etc"
0,0,0,0,0,0,0,11649,2011,0,1,0,0,3,4.877,1.157123,.1459364,7.818366,.5449506,.0288144,0,0,1,23.78513,-.1413056,"YRC WORLDWIDE INC",.4336755,"Transportation"
0,0,0,0,0,0,0,11649,2012,0,1,0,0,3,5.273,1.30687,.2676346,7.707737,.6180184,.029836,0,0,1,27.80453,-.0630869,"YRC WORLDWIDE INC",.4042785,"Transportation"
0,0,0,0,0,0,0,11649,2013,0,1,0,0,3,1.614,1.374016,.3177376,7.632837,.6602741,.0323987,0,0,1,2.604996,-.0404862,"YRC WORLDWIDE INC",.5332463,"Transportation"
0,0,0,0,0,0,0,11649,2014,0,1,0,0,3,2.65,1.585643,.4609898,7.593374,.5591436,.0348615,0,0,1,7.022501,-.0341058,"YRC WORLDWIDE INC",.8735572,"Transportation"
0,0,0,0,0,0,0,11649,2015,0,1,0,0,3,2.64,1.438857,.3638493,7.546763,.5687744,.0570041,0,0,1,6.969601,.0003695,"YRC WORLDWIDE INC",.8604642,"Transportation"
0,0,0,0,0,0,0,11649,2016,0,1,0,0,3,1.716,1.476747,.3898414,7.478735,.5633333,.0568362,0,0,1,2.944656,.0121469,"YRC WORLDWIDE INC",.928914,"Transportation"
0,0,0,0,0,0,0,11649,2017,0,0,0,1,3,2.292,1.517881,.4173154,7.368655,.5714917,.065153,0,0,1,5.253264,-.0068117,"YRC WORLDWIDE INC",.8578954,"Transportation"
0,0,0,0,0,0,0,11649,2018,0,0,0,1,3,3.128,1.252262,.2249518,7.38839,.5410302,.089914,0,0,1,9.784384,.0124915,"YRC WORLDWIDE INC",.7390174,"Transportation"
0,0,0,0,0,0,0,11669,1998,0,0,0,1,1,0,1.332201,.2868325,7.276507,.3321567,.0439143,0,0,0,0,.0476766,"ZALE CORP NEW",.8596863,"Retail"
0,0,0,0,0,0,0,11669,1999,0,0,0,1,1,0,1.484441,.3950385,7.331016,.2964042,.0389919,0,0,0,0,.053003,"ZALE CORP NEW",.8876774,"Retail"
0,0,0,0,0,0,0,11669,2000,0,0,0,1,1,0,1.391234,.3301908,7.222777,.0798146,.0573733,0,0,0,0,.0813799,"ZALE CORP NEW",.8981338,"Retail"
0,0,0,0,0,0,0,11669,2001,0,0,0,1,1,0,1.239746,.2149069,7.240641,.0784688,.0628364,0,0,0,0,.0588163,"ZALE CORP NEW",.9360256,"Retail"
0,0,0,0,0,0,0,11669,2002,0,0,0,1,1,0,1.047786,.0466789,7.298346,.0586993,.0366471,0,0,0,0,.0694555,"ZALE CORP NEW",.8676142,"Retail"
0,0,0,0,0,0,0,11669,2003,0,0,0,1,1,0,1.510453,.4124095,7.165576,.1424922,.033675,0,0,0,0,-.0314078,"ZALE CORP NEW",.8194057,"Retail"
0,0,0,0,0,0,0,11669,2004,0,0,0,1,1,0,1.509047,.4114781,7.201979,.1471592,.0452937,0,0,0,0,.0793341,"ZALE CORP NEW",1.030108,"Retail"
0,0,0,0,0,0,0,11669,2005,0,0,0,1,1,0,1.659489,.5065095,7.230491,.0939967,.0601955,0,0,0,0,.0773228,"ZALE CORP NEW",1.047728,"Retail"
0,0,0,0,0,0,0,11669,2006,0,0,0,1,1,0,1.293128,.2570638,7.287949,.1386691,.0565567,0,0,0,0,.0366629,"ZALE CORP NEW",1.150487,"Retail"
0,0,0,0,0,0,0,11669,2007,0,0,0,1,3,0,1.086014,.0825142,7.386437,.1408387,.0535619,0,0,0,0,.0367125,"ZALE CORP NEW",1.150487,"Retail"
0,0,0,0,0,0,0,11669,2008,0,0,0,1,3,0,1.070614,.0682326,7.260257,.2293694,.0598451,0,0,0,0,.0026128,"ZALE CORP NEW",1.150487,"Retail"
1,0,0,0,1,1,1,11669,2009,0,0,0,1,3,1.347,.8500888,-.1624145,7.11556,.2522397,.0230363,0,0,0,1.814409,-.1539458,"ZALE CORP NEW",.9509388,"Retail"
0,0,0,0,0,0,0,11669,2010,0,0,0,1,3,.686,.7832508,-.2443023,7.056504,.2550317,.0126252,0,0,0,.470596,-.0825505,"ZALE CORP NEW",.6367886,"Retail"
0,0,0,0,0,0,0,11669,2011,0,0,0,1,3,.645,.9727582,-.0276198,7.081624,.3323425,.0128708,0,0,0,.416025,-.0941609,"ZALE CORP",.6899835,"Retail"
0,0,0,0,0,0,0,11669,2012,0,0,0,1,3,.637,.9302912,-.0722576,7.065646,.3875092,.0168867,0,0,0,.405769,-.0229677,"ZALE CORP",.6134279,"Retail"
0,0,0,0,0,0,0,11669,2013,0,0,0,1,3,1.136,1.093967,.0898106,7.079399,.3462946,.0193968,0,0,0,1.290496,.0084329,"ZALE CORP",.7744536,"Retail"
0,0,0,0,0,0,0,11672,1998,1,0,0,1,3,0,2.654802,.9763702,7.866964,.0936469,.07372,0,0,0,0,.1174848,"TJX COS INC NEW",.9113329,"Retail"
1,0,0,0,1,0,0,11672,1999,1,0,0,1,3,0,4.021507,1.391657,7.918572,.0804405,.0756018,0,0,0,0,.1576515,"TJX COS INC NEW",.8633006,"Retail"
0,0,0,0,0,0,0,11672,2000,1,0,0,1,3,0,2.345536,.852514,7.939146,.1496369,.0850525,0,0,0,0,.1878178,"TJX COS INC NEW",.8362629,"Retail"
0,0,0,0,0,0,0,11672,2001,1,0,0,1,3,0,3.548539,1.266536,7.983537,.1222409,.0876467,0,0,0,0,.1834973,"TJX COS INC NEW",.8940542,"Retail"
0,0,0,0,0,0,0,11672,2002,1,0,0,1,3,0,3.748996,1.321488,8.187506,.1956822,.1249934,0,0,0,0,.150288,"TJX COS INC NEW",.8879843,"Retail"
0,0,0,0,0,0,0,11672,2003,1,0,0,1,3,0,3.056988,1.11743,8.27906,.1802091,.1006789,0,0,0,0,.1467808,"TJX COS INC NEW",.8437511,"Retail"
0,0,0,0,0,0,0,11672,2004,1,0,0,1,3,0,3.228908,1.172144,8.388625,.1589306,.0930313,0,0,0,0,.1497384,"TJX COS INC NEW",.9129169,"Retail"
0,0,0,0,0,0,0,11672,2005,1,0,0,1,3,0,3.015707,1.103834,8.532175,.137941,.0845503,0,0,0,0,.1308536,"TJX COS INC NEW",.9284233,"Retail"
0,0,0,0,0,0,0,11672,2006,0,0,0,1,2,0,2.796813,1.028481,8.611832,.1471647,.090233,0,0,0,0,.1256158,"TJX COS INC NEW",.9181169,"Retail"
0,0,0,0,0,0,0,11672,2007,0,0,0,0,2,0,2.824405,1.038298,8.713697,.1330793,.0621146,0,0,0,0,.1276363,"TJX COS INC NEW",.9453454,"Retail"
0,0,0,0,0,0,0,11672,2008,0,0,0,0,2,0,2.720222,1.000713,8.794815,.1296177,.0798473,0,0,0,0,.116933,"TJX COS INC NEW",.920607,"Retail"
0,0,0,0,0,0,0,11672,2009,0,0,0,1,2,0,1.931566,.6583309,8.728789,.1260567,.0943524,0,0,0,0,.1480819,"TJX COS INC NEW",.9021423,"Retail"
0,0,0,0,0,0,0,11672,2010,0,0,0,1,2,.187,2.671902,.9827905,8.917844,.1061799,.0575138,0,0,0,.034969,.1625905,"TJX COS INC NEW",.8847706,"Retail"
0,0,0,0,0,0,0,11672,2011,0,0,0,1,3,.279,2.897202,1.063745,8.983661,.0991304,.0887048,0,0,0,.077841,.1680343,"TJX COMPANIES INC",.8687595,"Retail"
0,0,0,0,0,0,0,11672,2012,0,0,0,1,3,.135,3.640593,1.292146,9.021792,.0951015,.0970017,0,0,0,.018225,.1806522,"TJX COMPANIES INC",.8765642,"Retail"
0,0,0,0,0,0,0,11672,2013,0,0,0,1,3,.236,4.016285,1.390357,9.160295,.0814302,.102843,0,0,0,.055696,.2004537,"TJX COMPANIES INC",.8962305,"Retail"
1,0,0,0,1,0,0,11672,2014,0,0,0,1,3,.227,4.505905,1.505389,9.230244,.1249106,.0928023,0,0,0,.051529,.2095276,"TJX COMPANIES INC",.8840029,"Retail"
0,0,0,0,0,0,0,11672,2015,0,0,0,1,3,.229,4.636158,1.533886,9.317254,.1513785,.0819097,0,0,0,.052441,.1990521,"TJX COMPANIES INC",.896861,"Retail"
1,0,0,0,1,0,0,11672,2016,0,0,0,1,3,.157,4.711061,1.549913,9.350058,.1486387,.0773409,0,0,0,.024649,.1980661,"TJX COMPANIES INC",.8805769,"Retail"
0,0,0,0,0,0,0,11672,2017,0,0,0,1,3,.136,4.383908,1.477941,9.463727,.1865777,.0795376,0,0,0,.018496,.1783816,"TJX COMPANIES INC",.8675527,"Retail"
0,0,0,0,0,0,0,11672,2018,0,0,0,1,3,.107,4.205311,1.436348,9.550948,.1744573,.0752323,0,0,0,.011449,.1855133,"TJX COMPANIES INC",.8411133,"Retail"
0,0,0,0,0,0,0,11721,2007,0,0,1,1,4,1.35,1.447666,.3699523,8.764022,.4776868,.015938,.0118441,.0120178,0,1.8225,.0418919,"OSHKOSH TRUCK CORP",.860166,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2008,0,0,1,1,4,1.252,.8819346,-.1256373,8.713007,.4561375,.0194524,.0151278,.0128882,0,1.567504,.0130395,"OSHKOSH CORP",.6950424,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2009,0,0,0,1,3,1.27,1.422064,.3521093,8.469682,.4274748,.0129195,.0153733,.0138427,0,1.6129,-.2458683,"OSHKOSH CORP",.774639,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2010,0,0,0,1,3,1.49,1.207494,.188547,8.457146,.276579,.0190078,.0232128,.011105,0,2.2201,.168394,"OSHKOSH CORP",.8138731,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2011,0,0,0,1,3,.288,.9315552,-.0708998,8.481959,.2196234,.0178583,.0294185,.0187219,0,.082944,.0566409,"OSHKOSH CORP",.8746471,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2012,0,0,0,1,3,1.487,1.106776,.1014517,8.506699,.1930151,.0129957,.0220502,.0133359,0,2.211169,.0465864,"OSHKOSH CORP",.8632516,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2013,0,0,0,1,3,1.343,1.417071,.348592,8.4692,.2003903,.012569,.0236901,.0147291,0,1.803649,.0663701,"OSHKOSH CORP",.9063768,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2014,0,0,0,1,3,1.366,1.308535,.2689081,8.430916,.1951294,.0272309,.0309591,.02083,0,1.865956,.0674341,"OSHKOSH CORP",.9354955,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2015,0,0,0,1,3,1.754,1.160079,.148488,8.436634,.2034468,.034251,.0320616,.0242535,0,3.076516,.0497507,"OSHKOSH CORP",1.014794,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2016,0,0,0,1,3,1.424,1.47676,.3898507,8.414895,.1874695,.0282024,.0228411,.0164193,0,2.027776,.0479419,"OSHKOSH CORP",.9471217,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2017,0,0,0,1,3,.495,1.757805,.564066,8.53678,.1629567,.0222009,.0192198,.0143493,0,.245025,.0560121,"OSHKOSH CORP",.8322306,"Automobiles and Trucks"
0,0,0,0,0,0,0,11721,2018,0,0,0,1,3,.578,1.492749,.4006191,8.574368,.1545087,.0189075,.0187564,.0128869,0,.334084,.0891353,"OSHKOSH CORP",.8206918,"Automobiles and Trucks"
0,0,0,0,0,0,0,11745,2016,1,0,0,0,3,15.543,3.152202,1.148101,6.008823,0,.0571125,.0866503,.1781836,0,241.5849,.047233,"QUALYS INC",.7117861,"Business Services"
0,0,0,0,0,0,0,11745,2017,1,0,0,0,3,13.742,4.622617,1.530961,6.286975,0,.0703558,.079654,.1854888,0,188.8426,.0752337,"QUALYS INC",.7835405,"Business Services"
0,0,0,0,0,0,0,11745,2018,1,0,0,1,4,13.763,5.367559,1.680373,6.372774,.0026721,.0388864,.0909285,.1909541,0,189.4202,.0978418,"QUALYS INC",.8183711,"Business Services"
0,0,0,0,0,0,0,11748,1998,1,0,1,1,3,0,1.649991,.5007696,5.210622,.4033448,.0587747,.0237872,.0267288,0,0,.0442666,"PENFORD CORP",.3519356,"Food Products"
0,0,0,0,0,0,0,11748,1999,1,0,1,1,3,0,1.162195,.1503102,5.15406,.3256341,.0955104,.0292376,.0326463,0,0,.0358395,"PENFORD CORP",.3541304,"Food Products"
0,0,0,0,0,0,0,11748,2000,1,0,1,0,2,0,1.261216,.2320765,5.16834,.2903606,.0995314,.0305142,.0338856,0,0,.0590014,"PENFORD CORP",.3791223,"Food Products"
0,0,0,0,0,0,0,11748,2001,1,0,1,0,2,0,.9681017,-.0324182,5.497631,.4686477,.0505872,.0259101,.0280274,0,0,.0004547,"PENFORD CORP",.4233784,"Food Products"
0,0,0,0,0,0,0,11748,2002,1,0,1,1,3,0,1.080126,.077078,5.480514,.409072,.0307705,.0249448,.025863,0,0,.015902,"PENFORD CORP",.4691079,"Food Products"
0,0,0,0,0,0,0,11748,2003,1,0,1,1,3,0,1.030215,.0297672,5.525027,.3176493,.0349631,.0215191,.0205702,0,0,.0336239,"PENFORD CORP",.5312417,"Food Products"
0,0,0,0,0,0,0,11748,2004,1,0,1,1,3,0,1.125943,.1186209,5.582729,.3022092,.0581423,.0230064,.0218873,0,0,.013928,"PENFORD CORP",.6373369,"Food Products"
0,0,0,0,0,0,0,11748,2005,1,0,1,1,3,0,1.09686,.0924517,5.521129,.2677129,.0376645,.0231917,.0195307,0,0,.0102994,"PENFORD CORP",.6528946,"Food Products"
0,0,0,0,0,0,0,11748,2006,1,0,1,1,3,0,1.104752,.0996207,5.524129,.2711475,.0594611,.0247259,.0194649,0,0,.0168669,"PENFORD CORP",.8281966,"Food Products"
0,0,0,0,0,0,0,11748,2007,1,1,1,0,5,4.53,1.669409,.5124694,5.664307,.2779068,.1204419,.023621,.0187988,0,20.5209,.0468709,"PENFORD CORP",.87841,"Food Products"
0,0,0,0,0,0,0,11748,2008,1,1,1,0,5,4.95,1.079815,.0767898,5.737801,.2250975,.1311582,.0255589,.0229559,0,24.5025,-.0409175,"PENFORD CORP",.8498488,"Food Products"
0,0,0,0,0,0,0,11748,2009,1,1,0,0,4,5.85,.9714009,-.029016,5.553909,.3577301,.0208291,.0168367,.0170139,0,34.2225,-.0257314,"PENFORD CORP",.7475168,"Food Products"
0,0,0,0,0,0,0,11748,2010,1,1,0,1,5,8.743,.8668751,-.1428604,5.339498,.2876857,.0286937,.0209733,.0171901,0,76.44005,-.0462026,"PENFORD CORP",.6853494,"Food Products"
0,0,0,0,0,0,0,11748,2011,1,1,0,1,5,8.701,.8919257,-.1143725,5.358537,.3300536,.0390511,.0224656,.015128,0,75.70741,-.0240897,"PENFORD CORP",.5736101,"Food Products"
0,0,0,0,0,0,0,11748,2012,1,1,0,1,5,7.96,1.09107,.0871592,5.46459,.388684,.0598952,.0247185,.013478,0,63.3616,-.0405032,"PENFORD CORP",.5345739,"Food Products"
0,0,0,0,0,0,0,11748,2013,1,1,0,1,5,7.612,1.384897,.3256261,5.414401,.3540055,.063214,.0261333,.0125629,0,57.94254,.0178392,"PENFORD CORP",.626247,"Food Products"
0,0,0,0,0,0,0,11748,2014,1,1,0,1,5,9.412,1.338189,.2913169,5.477258,.3530624,.054325,.02345,.0126365,0,88.58574,.0324136,"PENFORD CORP",.6431835,"Food Products"
0,0,0,0,0,0,0,11770,2008,1,0,0,0,2,7.579,1.393205,.3316066,7.351251,.1345497,.0138928,0,0,1,57.44124,.0356206,"STIFEL FINL CORP",.7353424,"Trading"
0,0,0,0,0,0,0,11770,2009,1,0,0,0,2,4.428,1.292516,.2565907,8.060653,.1845707,.0088061,0,0,1,19.60718,.023931,"STIFEL FINL CORP",.820186,"Trading"
0,0,0,0,0,0,0,11770,2010,1,0,0,0,2,4.259,1.207807,.1888066,8.345958,.1191126,.0065833,0,0,1,18.13908,.0004526,"STIFEL FINL CORP",.7736975,"Trading"
0,0,0,0,0,0,0,11770,2011,1,0,0,0,2,5.132,1.07329,.0707287,8.507526,.1308855,.012062,0,0,1,26.33742,.0169902,"STIFEL FINANCIAL CORP",.7651805,"Trading"
0,0,0,0,0,0,0,11770,2012,1,0,0,0,2,4.785,1.037353,.036672,8.848817,.1800489,.0027041,0,0,1,22.89622,.0198924,"STIFEL FINANCIAL CORP",.8367,"Trading"
0,0,0,0,0,0,0,11770,2013,1,0,0,0,3,3.871,1.110526,.1048339,9.105965,.1341148,.0035829,0,0,1,14.98464,.019193,"STIFEL FINANCIAL CORP",.9014983,"Trading"
0,0,0,0,0,0,0,11770,2014,1,0,0,0,3,4.085,1.111621,.1058192,9.160956,.1401475,.002798,0,0,1,16.68723,.0188198,"STIFEL FINANCIAL CORP",.8580865,"Trading"
0,0,0,0,0,0,0,11770,2015,1,0,0,0,3,4.849,1.026002,.0256699,9.498216,.140223,.0052356,0,0,1,23.5128,.0069239,"STIFEL FINANCIAL CORP",.8029824,"Trading"
0,0,0,0,0,0,0,11770,2016,1,0,0,0,3,3.833,1.030859,.0303923,9.858979,.1415609,.0014747,0,0,1,14.69189,.0042615,"STIFEL FINANCIAL CORP",.8843657,"Trading"
0,0,0,0,0,0,0,11770,2017,1,0,0,0,3,4.07,1.063559,.0616209,9.970396,.1447818,.0013195,0,0,1,16.5649,.0085518,"STIFEL FINANCIAL CORP",.8553182,"Trading"
0,0,0,0,0,0,0,11770,2018,0,0,0,0,2,2.924,.9904169,-.0096293,10.10723,.1337431,.0044131,0,0,1,8.549776,.0160675,"STIFEL FINANCIAL CORP",.8084904,"Trading"
0,0,0,0,0,0,0,11796,2017,0,0,0,0,2,1.942,3.74455,1.320302,6.852092,.0527817,.0922136,.0148014,.0065184,0,3.771364,.1404904,"LCI INDUSTRIES",.9348375,"Automobiles and Trucks"
0,0,0,0,0,0,0,11796,2018,0,0,0,0,2,2.27,1.767317,.5694624,7.126001,.2364544,.0963322,.0128628,.0064625,0,5.1529,.1194243,"LCI INDUSTRIES",.9986098,"Automobiles and Trucks"
0,0,0,0,0,0,0,11811,1998,0,1,0,0,2,0,5.991192,1.79029,4.747416,0,.0672675,.0271672,.0276134,0,0,.1928855,"HENRY JACK & ASSOC INC",.40686,"Computers"
0,0,0,0,0,0,0,11811,1999,0,1,0,0,2,0,4.845388,1.578027,5.16319,0,.2221771,.0290349,.0274964,0,0,.1861597,"HENRY JACK & ASSOC INC",.4038875,"Computers"
1,0,0,0,1,0,0,11811,2000,0,1,0,0,2,0,6.959203,1.940065,5.771697,.2209498,.1015909,.0249843,.0356059,0,0,.106982,"HENRY JACK & ASSOC INC",.5484108,"Computers"
0,0,0,0,0,0,0,11811,2001,0,1,0,0,2,0,6.642525,1.893492,6.071017,.0007273,.1334061,.0250992,.0314675,0,0,.1284422,"HENRY JACK & ASSOC INC",.5356223,"Computers"
0,0,0,0,0,0,0,11811,2002,0,1,0,0,2,0,3.320419,1.200091,6.186501,0,.1018406,.0257661,.0315789,0,0,.1173834,"HENRY JACK & ASSOC INC",.4906086,"Computers"
0,0,0,0,0,0,0,11811,2003,0,1,0,0,2,0,3.149661,1.147295,6.307324,0,.0837771,.0289696,.0392757,0,0,.090046,"HENRY JACK & ASSOC INC",.5049726,"Computers"
0,0,0,0,0,0,0,11811,2004,0,1,0,0,2,0,3.052313,1.1159,6.482517,0,.0751835,.0362202,.0506488,0,0,.0953391,"HENRY JACK & ASSOC INC",.6050349,"Computers"
0,0,0,0,0,0,0,11811,2005,0,1,0,0,2,0,2.377001,.8658395,6.702148,.0552722,.0712962,.0339789,.0516251,0,0,.0927356,"HENRY JACK & ASSOC INC",.6742035,"Computers"
0,0,0,0,0,0,0,11811,2006,0,1,0,1,3,0,2.291465,.8291911,6.809114,.0561294,.0501023,.0351784,.0538226,0,0,.0992454,"HENRY JACK & ASSOC INC",.7094346,"Computers"
0,0,0,0,0,0,0,11811,2007,0,1,0,1,4,8.144,2.643806,.9722196,6.907095,.0708928,.0342246,.0359858,.0538303,0,66.32474,.1047501,"HENRY JACK & ASSOC INC",.8065084,"Computers"
0,0,0,0,0,0,0,11811,2008,0,1,0,0,3,6.19,2.181689,.7800995,6.928581,.0687541,.0304639,.042433,.0583181,0,38.31609,.103117,"HENRY JACK & ASSOC INC",.7738,"Computers"
0,0,0,0,0,0,0,11811,2009,0,1,0,1,4,5.957,1.99307,.6896761,6.957212,.0603988,.030039,.0408309,.0575394,0,35.48585,.098127,"HENRY JACK & ASSOC INC",.7838421,"Computers"
0,0,0,0,0,0,0,11811,2010,0,1,0,1,4,2.487,1.776423,.5746017,7.355095,.2421097,.034849,.0324906,.0607469,0,6.185169,.0753574,"HENRY JACK & ASSOC INC",.8379706,"Computers"
0,0,0,0,0,0,0,11811,2011,0,1,0,1,4,2.167,2.077558,.7311932,7.317078,.102292,.0213077,.0421006,.0655654,0,4.695889,.0912945,"JACK HENRY & ASSOCIATES INC",.874,"Computers"
0,0,0,0,0,0,0,11811,2012,0,1,0,1,4,2.04,2.164419,.7721521,7.389868,.0813027,.0255889,.0375896,.0592693,0,4.1616,.0956991,"JACK HENRY & ASSOCIATES INC",.8726697,"Computers"
0,0,0,0,0,0,0,11811,2013,0,1,0,1,4,.97,2.733879,1.005722,7.395817,.0093883,.0283926,.0387943,.0559614,0,.9409,.1084274,"JACK HENRY & ASSOCIATES INC",.8691459,"Computers"
1,0,0,0,1,0,0,11811,2014,0,1,0,1,4,1.11,3.288263,1.19036,7.426968,.0054358,.0197447,.0397143,.0568953,0,1.2321,.1110934,"JACK HENRY & ASSOCIATES INC",.8601784,"Computers"
1,0,0,1,0,1,1,11811,2015,0,1,0,1,4,.469,3.226312,1.17134,7.515799,.028689,.0296211,.0389229,.0569142,0,.219961,.1149918,"JACK HENRY & ASSOCIATES INC",.868423,"Computers"
0,0,0,0,0,0,0,11811,2016,0,1,0,1,4,.46,4.130192,1.418324,7.504123,.0001102,.0310243,.0447444,.059967,0,.2116,.1370781,"JACK HENRY & ASSOCIATES INC",.8449804,"Computers"
0,0,0,0,0,0,0,11811,2017,0,1,0,1,4,.471,4.557114,1.51669,7.554306,.0261925,.0219739,.0443978,.0592216,0,.221841,.1287586,"JACK HENRY & ASSOCIATES INC",.8414199,"Computers"
1,0,0,0,1,1,1,11811,2018,0,1,0,1,4,.463,5.196243,1.647936,7.625743,0,.0195752,.0440618,.058792,0,.214369,.1837094,"JACK HENRY & ASSOCIATES INC",.8394911,"Computers"
0,0,0,0,0,0,0,11818,1998,0,0,0,0,0,0,1.015348,.015231,11.94792,.6118388,.0011887,0,0,1,0,.0042747,"BEAR STEARNS COS INC",.6066158,"Trading"
0,0,0,0,0,0,0,11818,2000,0,0,0,0,0,0,.9962146,-.0037926,12.05039,.634692,.0011228,0,0,1,0,.0045171,"BEAR STEARNS COS INC",.5621506,"Trading"
0,0,0,0,0,0,0,11818,2001,0,0,0,0,0,0,1.000668,.0006676,12.10439,.624008,.0009987,0,0,1,0,.0033685,"BEAR STEARNS COS INC",.6268347,"Trading"
0,0,0,0,0,0,0,11818,2002,0,0,0,0,0,0,1.000105,.0001053,12.10439,.5817789,.000685,0,0,1,0,.0047515,"BEAR STEARNS COS INC",.6307134,"Trading"
0,0,0,0,0,0,0,11818,2003,0,0,0,0,0,0,.9998222,-.0001778,12.10439,.5559456,.000173,0,0,1,0,.0054504,"BEAR STEARNS COS INC",.5936232,"Trading"
0,0,0,0,0,0,0,11818,2006,0,0,0,0,0,0,1.016474,.0163401,12.10439,.5582781,.0005156,0,0,1,0,.005861,"BEAR STEARNS COS INC",.5472328,"Trading"
0,0,0,0,0,0,0,11818,2007,0,1,0,1,4,6.1,.9986671,-.0013338,12.10439,.6038061,.0007462,0,0,1,37.21,.0005893,"BEAR STEARNS COS INC",.7600012,"Trading"
0,0,0,0,0,0,0,11854,2017,0,0,0,1,3,3.909,1.580801,.457932,6.796654,.1607893,.00951,0,0,1,15.28028,.0246411,"NMI HOLDINGS INC",.8488295,"Insurance"
0,0,0,0,0,0,0,11854,2018,0,0,0,1,3,3.387,1.439135,.3640422,6.995806,.1343876,.0073807,0,0,1,11.47177,.0988304,"NMI HOLDINGS INC",.8577417,"Insurance"
0,0,0,0,0,0,0,11910,2004,0,0,1,1,2,0,1.763543,.5673247,7.736983,.2618317,.0117811,.0866724,.1723456,0,0,.0249561,"NOVELL INC",.6457734,"Business Services"
0,0,0,0,0,0,0,11910,2005,0,0,1,1,2,0,1.56083,.4452178,7.923659,.2172451,.011145,.0728169,.1679141,0,0,.1364017,"NOVELL INC",.7390972,"Business Services"
0,0,0,0,0,0,0,11910,2006,0,0,1,1,2,0,1.388347,.3281137,7.80373,.2449257,.0108861,.0744941,.1886636,0,0,.0031126,"NOVELL INC",.7763209,"Business Services"
0,0,0,0,0,0,0,11910,2007,0,0,0,0,2,0,1.522493,.4203492,7.956615,.2102022,.0088408,.0729997,.2234533,0,0,-.0092055,"NOVELL INC",.7238889,"Business Services"
0,0,0,0,0,0,0,11910,2008,0,0,0,0,2,0,1.220781,.1994905,7.727248,.0574914,.0166197,.0885051,.2099804,0,0,-.0054372,"NOVELL INC",.6860439,"Business Services"
0,0,0,0,0,0,0,11910,2009,0,0,0,1,3,1.322,1.250461,.2235121,7.551138,0,.011607,.0953188,.210376,0,1.747684,-.1127958,"NOVELL INC",.6959507,"Business Services"
0,0,0,0,0,0,0,11910,2010,0,0,0,1,3,1.777,1.333188,.287573,7.707961,0,.0079281,.0719623,.1973072,0,3.157729,.1695267,"NOVELL INC",.7496952,"Business Services"
0,0,0,0,0,0,0,11923,1998,1,0,1,1,3,0,1.527266,.4234791,8.197811,.3923468,.2524023,0,0,1,0,-.0116125,"ANADARKO PETE CORP",.7722426,"Petroleum and Natural Gas"
0,0,0,0,0,0,0,11923,1999,1,0,1,1,3,0,1.547456,.4366125,8.318343,.3521704,.1658923,0,0,1,0,.0103893,"ANADARKO PETE CORP",.8481252,"Petroleum and Natural Gas"
